iter	Logloss
305	0.0001950233409
306	0.0001950233409
307	0.0001950233409
308	0.0001950233409
309	0.0001950233409
310	0.0001950233409
311	0.0001950233409
312	0.0001950233409
313	0.0001950233409
314	0.0001950233409
315	0.0001950233409
316	0.0001950233409
317	0.0001950233409
318	0.0001950233409
319	0.0001950233409
320	0.0001950233409
321	0.0001950233409
322	0.0001950233409
323	0.0001950233409
324	0.0001950233409
325	0.0001950233409
326	0.0001950233409
327	0.0001950233409
328	0.0001950233409
329	0.0001950233409
330	0.0001950233409
331	0.0001950233409
332	0.0001950233409
333	0.0001950233409
334	0.0001950233409
335	0.0001950233409
336	0.0001950233409
337	0.0001950233409
338	0.0001950233409
339	0.0001950233409
340	0.0001950233409
341	0.0001950233409
342	0.0001950233409
343	0.0001950233409
344	0.0001950233409
345	0.0001950233409
346	0.0001950233409
347	0.0001950233409
348	0.0001950233409
349	0.0001950233409
350	0.0001950233409
351	0.0001950233409
352	0.0001950233409
353	0.0001950233409
354	0.0001950233409
355	0.0001950233409
356	0.0001950233409
357	0.0001950233409
358	0.0001950233409
359	0.0001950233409
360	0.0001950233409
361	0.0001950233409
362	0.0001950233409
363	0.0001950233409
364	0.0001950233409
365	0.0001950233409
366	0.0001950233409
367	0.0001950233409
368	0.0001950233409
369	0.0001950233409
370	0.0001950233409
371	0.0001950233409
372	0.0001950233409
373	0.0001950233409
374	0.0001950233409
375	0.0001950233409
376	0.0001950233409
377	0.0001950233409
378	0.0001950233409
379	0.0001950233409
380	0.0001950233409
381	0.0001950233409
382	0.0001950233409
383	0.0001950233409
384	0.0001950233409
385	0.0001950233409
386	0.0001950233409
387	0.0001950233409
388	0.0001950233409
389	0.0001950233409
390	0.0001950233409
391	0.0001950233409
392	0.0001950233409
393	0.0001950233409
394	0.0001950233409
395	0.0001950233409
396	0.0001950233409
397	0.0001950233409
398	0.0001950233409
399	0.0001950233409
400	0.0001950233409
401	0.0001950233409
402	0.0001950233409
403	0.0001950233409
404	0.0001950233409
405	0.0001950233409
406	0.0001950233409
407	0.0001950233409
408	0.0001950233409
409	0.0001950233409
410	0.0001950233409
411	0.0001950233409
412	0.0001950233409
413	0.0001950233409
414	0.0001950233409
415	0.0001950233409
416	0.0001950233409
417	0.0001950233409
418	0.0001950233409
419	0.0001950233409
420	0.0001950233409
421	0.0001950233409
422	0.0001950233409
423	0.0001950233409
424	0.0001950233409
425	0.0001950233409
426	0.0001950233409
427	0.0001950233409
428	0.0001950233409
429	0.0001950233409
430	0.0001950233409
431	0.0001950233409
432	0.0001950233409
433	0.0001950233409
434	0.0001950233409
435	0.0001950233409
436	0.0001950233409
437	0.0001950233409
438	0.0001950233409
439	0.0001950233409
440	0.0001950233409
441	0.0001950233409
442	0.0001950233409
443	0.0001950233409
444	0.0001950233409
445	0.0001950233409
446	0.0001950233409
447	0.0001950233409
448	0.0001950233409
449	0.0001950233409
450	0.0001950233409
451	0.0001950233409
452	0.0001950233409
453	0.0001950233409
454	0.0001950233409
455	0.0001950233409
456	0.0001950233409
457	0.0001950233409
458	0.0001950233409
459	0.0001950233409
460	0.0001950233409
461	0.0001950233409
462	0.0001950233409
463	0.0001950233409
464	0.0001950233409
465	0.0001950233409
466	0.0001950233409
467	0.0001950233409
468	0.0001950233409
469	0.0001950233409
470	0.0001950233409
471	0.0001950233409
472	0.0001950233409
473	0.0001950233409
474	0.0001950233409
475	0.0001950233409
476	0.0001950233409
477	0.0001950233409
478	0.0001950233409
479	0.0001950233409
480	0.0001950233409
481	0.0001950233409
482	0.0001950233409
483	0.0001950233409
484	0.0001950233409
485	0.0001950233409
486	0.0001950233409
487	0.0001950233409
488	0.0001950233409
489	0.0001950233409
490	0.0001950233409
491	0.0001950233409
492	0.0001950233409
493	0.0001950233409
494	0.0001950233409
495	0.0001950233409
496	0.0001950233409
497	0.0001950233409
498	0.0001950233409
499	0.0001950233409
500	0.0001950233409
501	0.0001950233409
502	0.0001950233409
503	0.0001950233409
504	0.0001950233409
505	0.0001950233409
506	0.0001950233409
507	0.0001950233409
508	0.0001950233409
509	0.0001950233409
510	0.0001950233409
511	0.0001950233409
512	0.0001950233409
513	0.0001950233409
514	0.0001950233409
515	0.0001950233409
516	0.0001950233409
517	0.0001950233409
518	0.0001950233409
519	0.0001950233409
520	0.0001950233409
521	0.0001950233409
522	0.0001950233409
523	0.0001950233409
524	0.0001950233409
525	0.0001950233409
526	0.0001950233409
527	0.0001950233409
528	0.0001950233409
529	0.0001950233409
530	0.0001950233409
531	0.0001950233409
532	0.0001950233409
533	0.0001950233409
534	0.0001950233409
535	0.0001950233409
536	0.0001950233409
537	0.0001950233409
538	0.0001950233409
539	0.0001950233409
540	0.0001950233409
541	0.0001950233409
542	0.0001950233409
543	0.0001950233409
544	0.0001950233409
545	0.0001950233409
546	0.0001950233409
547	0.0001950233409
548	0.0001950233409
549	0.0001950233409
550	0.0001950233409
551	0.0001950233409
552	0.0001950233409
553	0.0001950233409
554	0.0001950233409
555	0.0001950233409
556	0.0001950233409
557	0.0001950233409
558	0.0001950233409
559	0.0001950233409
560	0.0001950233409
561	0.0001950233409
562	0.0001950233409
563	0.0001950233409
564	0.0001950233409
565	0.0001950233409
566	0.0001950233409
567	0.0001950233409
568	0.0001950233409
569	0.0001950233409
570	0.0001950233409
571	0.0001950233409
572	0.0001950233409
573	0.0001950233409
574	0.0001950233409
575	0.0001950233409
576	0.0001950233409
577	0.0001950233409
578	0.0001950233409
579	0.0001950233409
580	0.0001950233409
581	0.0001950233409
582	0.0001950233409
583	0.0001950233409
584	0.0001950233409
585	0.0001950233409
586	0.0001950233409
587	0.0001950233409
588	0.0001950233409
589	0.0001950233409
590	0.0001950233409
591	0.0001950233409
592	0.0001950233409
593	0.0001950233409
594	0.0001950233409
595	0.0001950233409
596	0.0001950233409
597	0.0001950233409
598	0.0001950233409
599	0.0001950233409
600	0.0001950233409
601	0.0001950233409
602	0.0001950233409
603	0.0001950233409
604	0.0001950233409
605	0.0001950233409
606	0.0001950233409
607	0.0001950233409
608	0.0001950233409
609	0.0001950233409
610	0.0001950233409
611	0.0001950233409
612	0.0001950233409
613	0.0001950233409
614	0.0001950233409
615	0.0001950233409
616	0.0001950233409
617	0.0001950233409
618	0.0001950233409
619	0.0001950233409
620	0.0001950233409
621	0.0001950233409
622	0.0001950233409
623	0.0001950233409
624	0.0001950233409
625	0.0001950233409
626	0.0001950233409
627	0.0001950233409
628	0.0001950233409
629	0.0001950233409
630	0.0001950233409
631	0.0001950233409
632	0.0001950233409
633	0.0001950233409
634	0.0001950233409
635	0.0001950233409
636	0.0001950233409
637	0.0001950233409
638	0.0001950233409
639	0.0001950233409
640	0.0001950233409
641	0.0001950233409
642	0.0001950233409
643	0.0001950233409
644	0.0001950233409
645	0.0001950233409
646	0.0001950233409
647	0.0001950233409
648	0.0001950233409
649	0.0001950233409
650	0.0001950233409
651	0.0001950233409
652	0.0001950233409
653	0.0001950233409
654	0.0001950233409
655	0.0001950233409
656	0.0001950233409
657	0.0001950233409
658	0.0001950233409
659	0.0001950233409
660	0.0001950233409
661	0.0001950233409
662	0.0001950233409
663	0.0001950233409
664	0.0001950233409
665	0.0001950233409
666	0.0001950233409
667	0.0001950233409
668	0.0001950233409
669	0.0001950233409
670	0.0001950233409
671	0.0001950233409
672	0.0001950233409
673	0.0001950233409
674	0.0001950233409
675	0.0001950233409
676	0.0001950233409
677	0.0001950233409
678	0.0001950233409
679	0.0001950233409
680	0.0001950233409
681	0.0001950233409
682	0.0001950233409
683	0.0001950233409
684	0.0001950233409
685	0.0001950233409
686	0.0001950233409
687	0.0001950233409
688	0.0001950233409
689	0.0001950233409
690	0.0001950233409
691	0.0001950233409
692	0.0001950233409
693	0.0001950233409
694	0.0001950233409
695	0.0001950233409
696	0.0001950233409
697	0.0001950233409
698	0.0001950233409
699	0.0001950233409
700	0.0001950233409
701	0.0001950233409
702	0.0001950233409
703	0.0001950233409
704	0.0001950233409
705	0.0001950233409
706	0.0001950233409
707	0.0001950233409
708	0.0001950233409
709	0.0001950233409
710	0.0001950233409
711	0.0001950233409
712	0.0001950233409
713	0.0001950233409
714	0.0001950233409
715	0.0001950233409
716	0.0001950233409
717	0.0001950233409
718	0.0001950233409
719	0.0001950233409
720	0.0001950233409
721	0.0001950233409
722	0.0001950233409
723	0.0001950233409
724	0.0001950233409
725	0.0001950233409
726	0.0001950233409
727	0.0001950233409
728	0.0001950233409
729	0.0001950233409
730	0.0001950233409
731	0.0001950233409
732	0.0001950233409
733	0.0001950233409
734	0.0001950233409
735	0.0001950233409
736	0.0001950233409
737	0.0001950233409
738	0.0001950233409
739	0.0001950233409
740	0.0001950233409
741	0.0001950233409
742	0.0001950233409
743	0.0001950233409
744	0.0001950233409
745	0.0001950233409
746	0.0001950233409
747	0.0001950233409
748	0.0001950233409
749	0.0001950233409
750	0.0001950233409
751	0.0001950233409
752	0.0001950233409
753	0.0001950233409
754	0.0001950233409
755	0.0001950233409
756	0.0001950233409
757	0.0001950233409
758	0.0001950233409
759	0.0001950233409
760	0.0001950233409
761	0.0001950233409
762	0.0001950233409
763	0.0001950233409
764	0.0001950233409
765	0.0001950233409
766	0.0001950233409
767	0.0001950233409
768	0.0001950233409
769	0.0001950233409
770	0.0001950233409
771	0.0001950233409
772	0.0001950233409
773	0.0001950233409
774	0.0001950233409
775	0.0001950233409
776	0.0001950233409
777	0.0001950233409
778	0.0001950233409
779	0.0001950233409
780	0.0001950233409
781	0.0001950233409
782	0.0001950233409
783	0.0001950233409
784	0.0001950233409
785	0.0001950233409
786	0.0001950233409
787	0.0001950233409
788	0.0001950233409
789	0.0001950233409
790	0.0001950233409
791	0.0001950233409
792	0.0001950233409
793	0.0001950233409
794	0.0001950233409
795	0.0001950233409
796	0.0001950233409
797	0.0001950233409
798	0.0001950233409
799	0.0001950233409
800	0.0001950233409
801	0.0001950233409
802	0.0001950233409
803	0.0001950233409
804	0.0001950233409
805	0.0001950233409
806	0.0001950233409
807	0.0001950233409
808	0.0001950233409
809	0.0001950233409
810	0.0001950233409
811	0.0001950233409
812	0.0001950233409
813	0.0001950233409
814	0.0001950233409
815	0.0001950233409
816	0.0001950233409
817	0.0001950233409
818	0.0001950233409
819	0.0001950233409
820	0.0001950233409
821	0.0001950233409
822	0.0001950233409
823	0.0001950233409
824	0.0001950233409
825	0.0001950233409
826	0.0001950233409
827	0.0001950233409
828	0.0001950233409
829	0.0001950233409
830	0.0001950233409
831	0.0001950233409
832	0.0001950233409
833	0.0001950233409
834	0.0001950233409
835	0.0001950233409
836	0.0001950233409
837	0.0001950233409
838	0.0001950233409
839	0.0001950233409
840	0.0001950233409
841	0.0001950233409
842	0.0001950233409
843	0.0001950233409
844	0.0001950233409
845	0.0001950233409
846	0.0001950233409
847	0.0001950233409
848	0.0001950233409
849	0.0001950233409
850	0.0001950233409
851	0.0001950233409
852	0.0001950233409
853	0.0001950233409
854	0.0001950233409
855	0.0001950233409
856	0.0001950233409
857	0.0001950233409
858	0.0001950233409
859	0.0001950233409
860	0.0001950233409
861	0.0001950233409
862	0.0001950233409
863	0.0001950233409
864	0.0001950233409
865	0.0001950233409
866	0.0001950233409
867	0.0001950233409
868	0.0001950233409
869	0.0001950233409
870	0.0001950233409
871	0.0001950233409
872	0.0001950233409
873	0.0001950233409
874	0.0001950233409
875	0.0001950233409
876	0.0001950233409
877	0.0001950233409
878	0.0001950233409
879	0.0001950233409
880	0.0001950233409
881	0.0001950233409
882	0.0001950233409
883	0.0001950233409
884	0.0001950233409
885	0.0001950233409
886	0.0001950233409
887	0.0001950233409
888	0.0001950233409
889	0.0001950233409
890	0.0001950233409
891	0.0001950233409
892	0.0001950233409
893	0.0001950233409
894	0.0001950233409
895	0.0001950233409
896	0.0001950233409
897	0.0001950233409
898	0.0001950233409
899	0.0001950233409
900	0.0001950233409
901	0.0001950233409
902	0.0001950233409
903	0.0001950233409
904	0.0001950233409
905	0.0001950233409
906	0.0001950233409
907	0.0001950233409
908	0.0001950233409
909	0.0001950233409
910	0.0001950233409
911	0.0001950233409
912	0.0001950233409
913	0.0001950233409
914	0.0001950233409
915	0.0001950233409
916	0.0001950233409
917	0.0001950233409
918	0.0001950233409
919	0.0001950233409
920	0.0001950233409
921	0.0001950233409
922	0.0001950233409
923	0.0001950233409
924	0.0001950233409
925	0.0001950233409
926	0.0001950233409
927	0.0001950233409
928	0.0001950233409
929	0.0001950233409
930	0.0001950233409
931	0.0001950233409
932	0.0001950233409
933	0.0001950233409
934	0.0001950233409
935	0.0001950233409
936	0.0001950233409
937	0.0001950233409
938	0.0001950233409
939	0.0001950233409
940	0.0001950233409
941	0.0001950233409
942	0.0001950233409
943	0.0001950233409
944	0.0001950233409
945	0.0001950233409
946	0.0001950233409
947	0.0001950233409
948	0.0001950233409
949	0.0001950233409
950	0.0001950233409
951	0.0001950233409
952	0.0001950233409
953	0.0001950233409
954	0.0001950233409
955	0.0001950233409
956	0.0001950233409
957	0.0001950233409
958	0.0001950233409
959	0.0001950233409
960	0.0001950233409
961	0.0001950233409
962	0.0001950233409
963	0.0001950233409
964	0.0001950233409
965	0.0001950233409
966	0.0001950233409
967	0.0001950233409
968	0.0001950233409
969	0.0001950233409
970	0.0001950233409
971	0.0001950233409
972	0.0001950233409
973	0.0001950233409
974	0.0001950233409
975	0.0001950233409
976	0.0001950233409
977	0.0001950233409
978	0.0001950233409
979	0.0001950233409
980	0.0001950233409
981	0.0001950233409
982	0.0001950233409
983	0.0001950233409
984	0.0001950233409
985	0.0001950233409
986	0.0001950233409
987	0.0001950233409
988	0.0001950233409
989	0.0001950233409
990	0.0001950233409
991	0.0001950233409
992	0.0001950233409
993	0.0001950233409
994	0.0001950233409
995	0.0001950233409
996	0.0001950233409
997	0.0001950233409
998	0.0001950233409
999	0.0001950233409
